Dancer Upstairs, The	1	1	1	0	0	3
Blue Car	0	2	1	0	0	3
Decade Under the Influence, A	0	3	0	0	0	3
My Father the Hero (Mon père, ce héros.)	0	0	2	0	1	3
Wildcats	0	0	1	1	1	3
I Am Trying to Break Your Heart	1	2	0	0	0	3
Flickering Lights (Blinkende lygter)	2	1	0	0	0	3
Malibu's Most Wanted	0	0	2	1	0	3
Lilya 4-Ever (Lilja 4-ever)	0	2	1	0	0	3
Akira Kurosawa's Dreams (Dreams)	2	1	0	0	0	3
Europa Europa (Hitlerjunge Salomon)	2	1	0	0	0	3
Hunted, The	0	0	3	0	0	3
Laurel Canyon	0	0	3	0	0	3
Spider	0	2	1	0	0	3
Cradle 2 the Grave	0	2	1	0	0	3
Poolhall Junkies	1	2	0	0	0	3
Dark Blue	0	1	2	0	0	3
Pillow Talk	1	1	1	0	0	3
Black Stallion, The	0	2	1	0	0	3
Gerry	0	2	1	0	0	3
White Dog	0	1	1	1	0	3
Midsummer Night's Sex Comedy, A	0	3	0	0	0	3
May	0	2	1	0	0	3
Harder They Come, The	2	0	1	0	0	3
Amen.	0	3	0	0	0	3
Dogfight	1	2	0	0	0	3
American Me	0	1	1	0	1	3
Blue Collar Comedy Tour: The Movie	0	2	0	1	0	3
Love Liza	0	2	1	0	0	3
Duellists, The	1	2	0	0	0	3
Return to the Blue Lagoon	0	0	0	2	1	3
Dog Soldiers	2	1	0	0	0	3
Standing in the Shadows of Motown	0	2	1	0	0	3
All or Nothing	1	1	1	0	0	3
Urban Cowboy	0	0	1	2	0	3
Auto Focus	0	1	2	0	0	3
Formula 51	0	0	3	0	0	3
Pride of the Yankees, The	0	2	1	0	0	3
Powaqqatsi	1	0	2	0	0	3
Moonlight Mile	0	2	1	0	0	3
8 Women	0	3	0	0	0	3
Banger Sisters, The	0	0	0	3	0	3
Indian Summer	0	1	1	1	0	3
City by the Sea	0	1	1	1	0	3
FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com)	0	0	0	2	1	3
Adventures of Pluto Nash, The	0	0	2	1	0	3
Blood Work	0	1	2	0	0	3
Our Man Flint	0	2	1	0	0	3
Tadpole	1	0	1	1	0	3
Kid Stays in the Picture, The	1	2	0	0	0	3
Halloween: Resurrection (Halloween 8)	0	0	1	1	1	3
Z	0	3	0	0	0	3
Perfect	0	0	0	3	0	3
The Importance of Being Earnest	2	1	0	0	0	3
Powerpuff Girls, The	0	2	1	0	0	3
Manhattan Project, The	0	0	3	0	0	3
Silver Bullet (Stephen King's Silver Bullet)	0	0	2	1	0	3
Caveman	0	1	0	2	0	3
Gangster No. 1	0	1	1	1	0	3
Fast Runner, The (Atanarjuat)	1	1	1	0	0	3
84 Charing Cross Road	2	1	0	0	0	3
Thirteen Conversations About One Thing (a.k.a. 13 Conversations)	1	1	1	0	0	3
Enough	2	0	1	0	0	3
Every Which Way But Loose	0	1	1	1	0	3
Delirious	0	0	3	0	0	3
Bob le Flambeur	0	1	2	0	0	3
Stir Crazy	1	1	1	0	0	3
Hopscotch	0	3	0	0	0	3
Scratch	1	1	1	0	0	3
Dragonfly	0	2	1	0	0	3
Sleuth	1	2	0	0	0	3
Adventures of Huck Finn, The	0	0	2	1	0	3
Waydowntown	1	1	0	1	0	3
Storytelling	0	2	0	1	0	3
Son's Room, The (Stanza del figlio, La)	1	1	1	0	0	3
Impostor	0	1	2	0	0	3
Truly, Madly, Deeply	1	1	0	1	0	3
Murder by Death	0	0	3	0	0	3
Joe Somebody	0	1	2	0	0	3
Stunt Man, The	2	1	0	0	0	3
Now, Voyager	1	1	1	0	0	3
Midway	0	1	2	0	0	3
Not Without My Daughter	0	0	1	1	1	3
Bones	0	0	1	0	2	3
My First Mister	0	1	2	0	0	3
Corky Romano	0	0	1	0	2	3
Coal Miner's Daughter	0	2	1	0	0	3
Changeling, The	0	2	1	0	0	3
Max Keeble's Big Move	0	0	2	1	0	3
Silkwood	1	2	0	0	0	3
Father Goose	0	2	1	0	0	3
Opera	1	1	0	0	1	3
Phantom of the Paradise	2	0	1	0	0	3
Hardball	0	1	1	1	0	3
L.I.E.	1	2	0	0	0	3
Rock Star	0	0	2	1	0	3
Summer Catch	0	1	1	1	0	3
Curse of the Jade Scorpion, The	0	1	1	0	1	3
Deep End, The	0	0	1	1	1	3
Paint Your Wagon	0	0	3	0	0	3
Black Robe	0	2	1	0	0	3
Tango & Cash	0	0	0	2	1	3
She's Out of Control	0	2	0	0	1	3
See No Evil, Hear No Evil	0	1	2	0	0	3
Bread and Tulips (Pane e tulipani)	1	1	1	0	0	3
Punisher, The	0	0	1	2	0	3
Millennium	0	0	0	3	0	3
Meet the Feebles	0	0	3	0	0	3
Harlem Nights	0	0	3	0	0	3
Casualties of War	1	1	1	0	0	3
Black Rain	0	1	1	1	0	3
Young Einstein	0	0	0	3	0	3
Tetsuo, the Ironman (Tetsuo)	0	3	0	0	0	3
Running on Empty	2	1	0	0	0	3
Red Heat	0	0	2	1	0	3
License to Drive	0	0	2	1	0	3
Frantic	0	1	2	0	0	3
Critters	0	0	3	0	0	3
Colors	0	1	2	0	0	3
Caddyshack II	0	0	0	2	1	3
Bright Lights, Big City	1	0	1	1	0	3
Blob, The	0	1	1	1	0	3
Big Business	0	1	0	1	1	3
Arthur 2: On the Rocks	0	0	1	0	2	3
Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)	1	2	0	0	0	3
Last Dragon, The	1	0	1	0	1	3
Game of Death	1	2	0	0	0	3
Fist of Fury (Chinese Connection, The) (Jing wu men)	1	1	1	0	0	3
Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)	0	2	1	0	0	3
Shadows and Fog	0	2	1	0	0	3
Alice	0	1	2	0	0	3
Pootie Tang	1	0	1	1	0	3
Divided We Fall (Musíme si pomáhat)	0	3	0	0	0	3
Anniversary Party, The	1	1	1	0	0	3
Rio Bravo	0	2	1	0	0	3
Love Potion #9	0	1	1	0	1	3
Bread and Roses	0	3	0	0	0	3
City of Women, The (Città delle donne, La)	0	2	0	0	1	3
Frankie and Johnny	0	1	1	1	0	3
Triumph of the Will (Triumph des Willens)	1	2	0	0	0	3
Center of the World, The	1	0	2	0	0	3
Girls Just Want to Have Fun	0	1	2	0	0	3
Navy Seals	0	0	1	1	1	3
Abominable Dr. Phibes, The	1	1	1	0	0	3
Lilies of the Field	0	3	0	0	0	3
Million Dollar Hotel, The	0	2	0	0	1	3
Making Mr. Right	0	0	1	1	1	3
Maid to Order	0	0	0	3	0	3
Like Father, Like Son	0	0	0	3	0	3
Hope and Glory	1	2	0	0	0	3
Back to the Beach	0	0	0	3	0	3
At Close Range	0	1	2	0	0	3
Claim, The	0	0	3	0	0	3
House of Mirth, The	0	0	2	0	1	3
She's Having a Baby	0	1	2	0	0	3
Bounty, The	0	0	3	0	0	3
Adventures of Ichabod and Mr. Toad, The	0	1	2	0	0	3
Billy Jack	0	0	2	1	0	3
Get Carter	0	2	1	0	0	3
Urban Legends: Final Cut	0	0	1	0	2	3
Crew, The	0	0	0	2	1	3
Phantasm IV: Oblivion	0	0	0	2	1	3
Phantasm II	1	0	0	1	1	3
Tampopo	1	1	1	0	0	3
Interiors	1	2	0	0	0	3
White Sands	0	0	3	0	0	3
In Crowd, The	0	1	1	0	1	3
The Golden Voyage of Sinbad	1	1	1	0	0	3
Thunderbolt and Lightfoot	0	1	2	0	0	3
Missing in Action 2: The Beginning	0	0	0	2	1	3
Kentucky Fried Movie, The	1	0	2	0	0	3
Boys and Girls	0	0	1	1	1	3
Paper Chase, The	0	3	0	0	0	3
Shaft	1	1	1	0	0	3
Soapdish	0	0	3	0	0	3
Action Jackson	0	0	0	2	1	3
Night of the Creeps	0	2	0	1	0	3
Endless Summer, The	2	0	1	0	0	3
8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women)	0	1	2	0	0	3
Hamlet	0	1	2	0	0	3
Crow: Salvation, The	0	0	2	1	0	3
Limelight	0	2	1	0	0	3
Love and Basketball	0	1	2	0	0	3
Shakes the Clown	0	0	2	0	1	3
Where the Money Is	1	0	1	1	0	3
My Life	1	0	2	0	0	3
Lucas	0	2	0	1	0	3
Death Wish 2	0	0	0	2	1	3
School Daze	0	0	1	2	0	3
...And Justice for All	0	1	2	0	0	3
Mirror, The (Zerkalo)	1	2	0	0	0	3
Captain Horatio Hornblower R.N.	0	1	1	1	0	3
Nadine	0	0	3	0	0	3
Date with an Angel	0	0	0	1	2	3
Asphalt Jungle, The	0	3	0	0	0	3
Raisin in the Sun, A	0	3	0	0	0	3
What Planet Are You From?	1	0	1	1	0	3
Next Best Thing, The	0	1	0	1	1	3
Drowning Mona	0	0	0	1	2	3
Hanging Up	0	1	1	0	1	3
Tigger Movie, The	1	0	1	1	0	3
Where the Buffalo Roam	1	1	1	0	0	3
Star Is Born, A	0	2	1	0	0	3
Against All Odds	0	0	1	2	0	3
Snow Falling on Cedars	0	1	2	0	0	3
Angela's Ashes	0	1	2	0	0	3
Emperor and the Assassin, The (Jing ke ci qin wang)	0	2	1	0	0	3
Cradle Will Rock	0	1	2	0	0	3
Great Santini, The	0	2	1	0	0	3
Sweet and Lowdown	0	2	1	0	0	3
Holy Smoke	0	1	1	1	0	3
Shop Around the Corner, The	1	1	0	1	0	3
Repulsion	2	0	1	0	0	3
Poison Ivy: New Seduction	0	0	1	2	0	3
Felicia's Journey	0	1	2	0	0	3
Anywhere But Here	0	0	2	1	0	3
Under the Rainbow	0	0	1	1	1	3
Coma	0	2	1	0	0	3
Melvin and Howard	0	3	0	0	0	3
Indochine	1	2	0	0	0	3
Days of Heaven	0	2	1	0	0	3
Time of the Gypsies (Dom za vesanje)	1	2	0	0	0	3
Gulliver's Travels	1	0	1	0	1	3
Happy, Texas	1	1	1	0	0	3
Pajama Game, The	0	2	1	0	0	3
Minus Man, The	0	1	1	0	1	3
Iron Eagle IV	0	0	0	0	3	3
Aces: Iron Eagle III	0	0	1	1	1	3
Iron Eagle II	0	0	1	0	2	3
Pit and the Pendulum	1	1	0	1	0	3
Autumn Tale, An (Conte d'automne)	0	3	0	0	0	3
Dinner Game, The (Dîner de cons, Le)	1	2	0	0	0	3
Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)	1	1	1	0	0	3
Limbo	0	3	0	0	0	3
Free Enterprise	0	1	2	0	0	3
Mummy, The	0	1	2	0	0	3
Mummy, The	0	2	0	1	0	3
Twin Dragons (Shuang long hui)	1	0	1	1	0	3
Dangerous Beauty	2	0	1	0	0	3
Baby Geniuses	0	0	0	2	1	3
Children of the Damned	0	2	0	1	0	3
Corruptor, The	0	0	2	1	0	3
Beyond the Poseidon Adventure	0	0	1	1	1	3
Earthquake	0	0	2	1	0	3
Avalanche	0	1	1	0	1	3
Meteor	0	0	1	1	1	3
Alligator	0	0	1	1	1	3
Airport	0	0	2	0	1	3
Pet Sematary II	0	0	2	0	1	3
Long Goodbye, The	2	1	0	0	0	3
Fantastic Planet, The (Planète sauvage, La)	2	0	1	0	0	3
Peeping Tom	1	1	0	0	1	3
Firewalker	1	0	1	1	0	3
52 Pick-Up	1	1	0	1	0	3
Tough Guys	0	1	1	1	0	3
Deadly Friend	0	0	0	2	1	3
Texas Chainsaw Massacre 2, The	0	0	1	1	1	3
Boy Who Could Fly, The	0	0	1	2	0	3
Virus	0	1	1	1	0	3
Hilary and Jackie	0	3	0	0	0	3
Affliction	0	1	2	0	0	3
Home Fries	0	0	1	2	0	3
Godzilla (Gojira)	0	0	2	0	1	3
Pope of Greenwich Village, The	0	0	2	0	1	3
Living Out Loud	0	1	1	1	0	3
Tales from the Darkside: The Movie	1	1	0	1	0	3
Mighty, The	0	2	1	0	0	3
Lodger: A Story of the London Fog, The	0	2	1	0	0	3
Man Who Knew Too Much, The	0	2	1	0	0	3
Family Plot	0	1	2	0	0	3
Air Bud: Golden Receiver	0	0	0	3	0	3
Clan of the Cave Bear, The	0	0	2	1	0	3
Maximum Overdrive	0	0	0	1	2	3
Halloween H20: 20 Years Later (Halloween 7: The Revenge of Laurie Strode)	0	1	2	0	0	3
Tall Tale	0	1	0	2	0	3
Steamboat Willie	0	1	0	1	1	3
Shaggy D.A., The	0	1	1	1	0	3
Night Porter, The (Portiere di notte, Il)	0	2	1	0	0	3
Herbie Goes to Monte Carlo	0	1	0	1	1	3
Condorman	0	2	0	1	0	3
Cat from Outer Space, The	0	0	2	0	1	3
Blackbeard's Ghost	1	0	2	0	0	3
Disturbing Behavior	0	0	0	3	0	3
Rapture, The	0	1	2	0	0	3
Halloween III: Season of the Witch	0	0	1	2	0	3
Friday the 13th Part VIII: Jason Takes Manhattan	0	0	1	1	1	3
Marty	0	3	0	0	0	3
Lost Weekend, The	0	3	0	0	0	3
Mrs. Miniver	1	1	1	0	0	3
You Can't Take It with You	1	1	1	0	0	3
Picnic at Hanging Rock	0	3	0	0	0	3
Henry Fool	1	0	1	1	0	3
Hope Floats	0	1	0	2	0	3
Taste of Cherry (Ta'm e guilass)	0	3	0	0	0	3
Kurt & Courtney	0	3	0	0	0	3
Last Days of Disco, The	2	1	0	0	0	3
Big One, The	0	2	1	0	0	3
Two Girls and a Guy	0	0	1	1	1	3
Wide Awake	0	2	1	0	0	3
Newton Boys, The	1	0	0	2	0	3
Twilight	0	0	1	2	0	3
Red Corner	1	0	2	0	0	3
Welcome to Sarajevo	0	1	1	1	0	3
Fast, Cheap & Out of Control	0	1	1	0	1	3
Playing God	0	0	2	1	0	3
MatchMaker, The	0	2	0	1	0	3
Fire Down Below	0	1	0	2	0	3
187 (One Eight Seven)	0	1	1	1	0	3
Kull the Conqueror	0	1	0	1	1	3
Money Talks	0	1	2	0	0	3
Hoodlum	0	0	1	2	0	3
Steel	0	0	2	0	1	3
Career Girls	1	2	0	0	0	3
Out to Sea	0	0	1	2	0	3
Buddy	0	0	1	2	0	3
Nowhere	0	2	1	0	0	3
Fathers' Day	0	0	0	1	2	3
Double Team	1	1	1	0	0	3
Daytrippers, The	0	2	1	0	0	3
Rosewood	0	2	0	1	0	3
Beautician and the Beast, The	0	0	1	1	1	3
Meet Wally Sparks	0	0	2	0	1	3
Underworld	0	1	2	0	0	3
Ghosts of Mississippi	0	2	0	1	0	3
Nightwatch	0	0	1	1	1	3
Blood and Wine (Blood & Wine)	0	0	1	2	0	3
Bride of Frankenstein, The (Bride of Frankenstein)	0	1	2	0	0	3
Believers, The	0	2	1	0	0	3
Amityville: Dollhouse	0	0	0	1	2	3
Amityville 3-D	0	0	0	2	1	3
Amityville 1992: It's About Time	0	0	0	2	1	3
Trust	1	2	0	0	0	3
Double Life of Veronique, The (Double Vie de Véronique, La)	1	1	1	0	0	3
Tin Drum, The (Blechtrommel, Die)	0	3	0	0	0	3
Return of Martin Guerre, The (Retour de Martin Guerre, Le)	1	2	0	0	0	3
Children of the Corn IV: The Gathering	2	1	0	0	0	3
Trees Lounge	1	1	1	0	0	3
Extreme Measures	0	1	0	2	0	3
Set It Off	1	0	0	2	0	3
To Be or Not to Be	0	1	1	0	1	3
Lost Horizon	0	3	0	0	0	3
Band Wagon, The	1	1	1	0	0	3
Women, The	0	3	0	0	0	3
Mother Night	1	0	2	0	0	3
Land Before Time III: The Time of the Great Giving	0	0	2	0	1	3
Kansas City	0	2	1	0	0	3
Foxfire	0	2	1	0	0	3
Stupids, The	0	1	2	0	0	3
Heaven's Prisoners	0	1	2	0	0	3
Horseman on the Roof, The (Hussard sur le toit, Le)	0	2	1	0	0	3
Mrs. Winterbourne	0	1	2	0	0	3
Underground	2	1	0	0	0	3
Flower of My Secret, The (La flor de mi secreto)	0	1	1	1	0	3
Kika	0	0	1	1	1	3
Simple Twist of Fate, A	0	1	2	0	0	3
Scout, The	0	0	1	2	0	3
Romeo Is Bleeding	0	1	2	0	0	3
Life with Mikey	0	1	1	1	0	3
Getting Even with Dad	0	0	2	1	0	3
Widows' Peak	0	1	1	1	0	3
Blue Chips	0	0	1	1	1	3
To Live (Huozhe)	1	1	1	0	0	3
Swan Princess, The	0	1	2	0	0	3
Roommates	1	1	0	1	0	3
Poison Ivy II	0	0	1	2	0	3
New Jersey Drive	1	1	0	1	0	3
Hunted, The	0	1	2	0	0	3
Destiny Turns on the Radio	0	0	2	0	1	3
Bushwhacked	0	2	0	1	0	3
White Man's Burden	0	1	2	0	0	3
Doom Generation, The	0	1	1	1	0	3
Blue in the Face	0	2	0	1	0	3
Amazing Panda Adventure, The	0	1	2	0	0	3
Before and After	0	1	2	0	0	3
Unforgettable	0	0	3	0	0	3
Crossing Guard, The	0	1	2	0	0	3
Big Green, The	0	1	0	1	1	3
Shanghai Triad (Yao a yao yao dao waipo qiao)	0	2	0	0	1	3
Lassie	1	0	0	0	1	2
Juliet of the Spirits (Giulietta degli spiriti)	0	1	1	0	0	2
National Velvet	0	2	0	0	0	2
Public Enemy, The	1	1	0	0	0	2
Little Women	0	2	0	0	0	2
What's New, Pussycat	0	1	1	0	0	2
Follow the Fleet	0	2	0	0	0	2
The Infiltrator	0	2	0	0	0	2
Au Hasard Balthazar	0	2	0	0	0	2
Tokyo Drifter (Tôkyô nagaremono)	0	2	0	0	0	2
Radio Flyer	0	0	2	0	0	2
Point Blank	0	0	2	0	0	2
Asterix and Cleopatra (Astérix et Cléopâtre)	1	1	0	0	0	2
Midnight Clear, A	1	0	1	0	0	2
Diamond Arm, The (Brilliantovaya ruka)	1	0	1	0	0	2
Project X	0	1	0	1	0	2
Yours, Mine and Ours	0	0	2	0	0	2
They Call Me Trinity	1	0	1	0	0	2
Housesitter	0	0	1	1	0	2
Hoffa	0	0	2	0	0	2
Hard Way, The	1	0	0	1	0	2
Guarding Tess	0	1	0	1	0	2
Ordet (Word, The)	0	2	0	0	0	2
Holy Mountain, The (Montaña sagrada, La)	1	1	0	0	0	2
Desk Set	0	2	0	0	0	2
Devil's Playground	1	1	0	0	0	2
The Edge of Seventeen	0	1	1	0	0	2
Looney Tunes: Back in Action	0	1	0	1	0	2
My Architect: A Son's Journey	1	1	0	0	0	2
Unvanquished, The (Aparajito)	0	2	0	0	0	2
Eye, The (Gin gwai) (Jian gui)	0	1	1	0	0	2
Interstate 60	0	2	0	0	0	2
Clonus Horror, The	1	0	0	0	1	2
Snake in the Eagle's Shadow (Se ying diu sau)	0	1	1	0	0	2
Brother Bear	0	0	2	0	0	2
Hitch Hikers Guide to the Galaxy, The	1	1	0	0	0	2
Veronica Guerin	0	1	1	0	0	2
Cloak & Dagger	0	1	1	0	0	2
Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure)	0	0	1	1	0	2
Times of Harvey Milk, The	2	0	0	0	0	2
Out of Time	0	2	0	0	0	2
Knife in the Water (Nóz w wodzie)	0	2	0	0	0	2
Yankee Doodle Dandy	0	2	0	0	0	2
Ewoks: The Battle for Endor	0	1	1	0	0	2
Gas, Food, Lodging	0	1	0	1	0	2
Police Story (Ging chaat goo si)	1	1	0	0	0	2
Quiet Earth, The	1	1	0	0	0	2
Come and See (Idi i smotri)	2	0	0	0	0	2
Rookie, The	0	0	1	1	0	2
Spies Like Us	0	1	0	1	0	2
'Round Midnight	0	2	0	0	0	2
Bugsy Malone	0	0	2	0	0	2
Chinese Ghost Story, A (Sinnui yauwan)	1	1	0	0	0	2
Better Tomorrow II, A (Ying hung boon sik II)	1	0	1	0	0	2
Brief History of Time, A	0	1	1	0	0	2
Alice (Neco z Alenky)	1	0	1	0	0	2
My Life Without Me	0	2	0	0	0	2
Lonesome Dove	0	2	0	0	0	2
In This World	0	0	2	0	0	2
Bullet in the Head	1	0	1	0	0	2
Memoirs of an Invisible Man	0	0	0	2	0	2
Hello, Dolly!	1	0	1	0	0	2
Nuns on the Run	0	0	1	1	0	2
Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba)	0	1	0	1	0	2
Kuffs	0	0	1	1	0	2
State of Grace	0	2	0	0	0	2
Quigley Down Under	0	1	1	0	0	2
Death in Venice (Morte a Venezia)	0	2	0	0	0	2
Comic Book Villains	0	0	1	1	0	2
Captain America	0	0	0	1	1	2
City Hunter (Sing si lip yan)	0	1	0	1	0	2
Sidekicks	0	0	0	2	0	2
Barbarians at the Gate	0	0	2	0	0	2
Man's Best Friend	0	0	0	2	0	2
Grind	0	1	0	1	0	2
My Father the Hero	0	0	1	1	0	2
Brother's Keeper	1	1	0	0	0	2
Private Life of Sherlock Holmes, The	0	0	1	1	0	2
One, Two, Three	1	1	0	0	0	2
Kickboxer 2: The Road Back	0	1	1	0	0	2
Scorched	0	1	1	0	0	2
Camp	1	0	0	1	0	2
Garage Days	0	0	0	1	1	2
Boxer, The	0	1	1	0	0	2
Northfork	0	0	1	1	0	2
Lion King II: Simba's Pride, The	0	0	2	0	0	2
Tenant, The (Locataire, Le)	1	1	0	0	0	2
Mr. Baseball	0	0	1	1	0	2
Babe, The	0	0	1	1	0	2
Ali: Fear Eats the Soul (Angst essen Seele auf)	0	2	0	0	0	2
Who Am I? (Wo shi shei)	0	1	1	0	0	2
Good Burger	0	1	0	0	1	2
Flight of the Phoenix, The	0	2	0	0	0	2
Belle époque	2	0	0	0	0	2
Two Mules for Sister Sara	0	0	2	0	0	2
6th Man, The (Sixth Man, The)	0	0	0	1	1	2
Destry Rides Again	0	2	0	0	0	2
Car Wash	1	0	1	0	0	2
Treasure Island	0	1	1	0	0	2
Wrong Turn	0	1	1	0	0	2
Kirikou and the Sorceress (Kirikou et la sorcière)	0	2	0	0	0	2
Respiro	1	0	1	0	0	2
Storks	1	1	0	0	0	2
10th Kingdom, The	1	0	0	0	1	2
High Society	0	0	2	0	0	2
Jalla! Jalla!	0	2	0	0	0	2
Blood: The Last Vampire	0	1	1	0	0	2
People I Know	0	1	1	0	0	2
It Runs in the Family	0	0	2	0	0	2
Scenes from a Mall	0	0	0	1	1	2
Calendar Girl	1	0	1	0	0	2
Undercover Blues	0	0	0	2	0	2
Sibling Rivalry	0	0	1	1	0	2
Cube 2: Hypercube	1	0	1	0	0	2
Blue Sky	0	2	0	0	0	2
Fubar	1	0	1	0	0	2
Dead End	0	1	1	0	0	2
Sound of Thunder, A	0	1	0	1	0	2
Lion King 1½, The	2	0	0	0	0	2
Man Apart, A	0	0	1	1	0	2
Stevie	1	1	0	0	0	2
Raising Victor Vargas	0	2	0	0	0	2
Head of State	0	1	0	0	1	2
Brown Bunny, The	0	1	1	0	0	2
Basic	0	2	0	0	0	2
Awful Truth, The	2	0	0	0	0	2
Bring It On Again	0	0	0	2	0	2
Salaam Bombay!	0	1	1	0	0	2
Journey to the Center of the Earth	0	0	2	0	0	2
13th	2	0	0	0	0	2
Spun	0	1	1	0	0	2
Safety of Objects, The	1	0	0	1	0	2
Nowhere in Africa (Nirgendwo in Afrika)	0	2	0	0	0	2
Keeping Up with the Joneses	0	2	0	0	0	2
Life Stinks	0	0	0	2	0	2
Stone Reader	0	2	0	0	0	2
Being Human	0	0	2	0	0	2
Black Stallion Returns, The	0	0	1	1	0	2
All the Real Girls	1	1	0	0	0	2
Intimate Strangers (Confidences trop intimes)	1	0	1	0	0	2
Zapped!	0	0	0	2	0	2
Trail of the Pink Panther	0	1	0	1	0	2
Tenebre	0	1	0	0	1	2
Savannah Smiles	0	1	0	1	0	2
Richard Pryor Live on the Sunset Strip	1	0	1	0	0	2
Pirate Movie, The	0	1	0	1	0	2
Firefox	0	1	0	1	0	2
Starship Troopers 2: Hero of the Federation	0	0	0	1	1	2
Guru, The	0	1	0	1	0	2
Sugar Hill	0	1	0	0	1	2
8 Seconds	0	1	0	1	0	2
Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die)	0	2	0	0	0	2
Pépé le Moko	0	1	1	0	0	2
Imitation of Life	0	1	1	0	0	2
Band of Outsiders (Bande à part)	0	1	1	0	0	2
Mean Creek	1	0	1	0	0	2
Kangaroo Jack	0	0	1	0	1	2
Yes Men, The	0	2	0	0	0	2
Azumi	0	1	0	1	0	2
The True Memoirs of an International Assassin	0	1	1	0	0	2
Heavy Metal 2000	0	0	1	1	0	2
What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?)	0	0	2	0	0	2
Nicholas Nickleby	0	2	0	0	0	2
Gozu (Gokudô kyôfu dai-gekijô: Gozu)	2	0	0	0	0	2
Assassination of Richard Nixon, The	0	2	0	0	0	2
Fat Albert	0	0	0	2	0	2
Story of O, The (Histoire d'O)	0	1	1	0	0	2
Black Christmas	0	1	1	0	0	2
Children's Hour, The	0	2	0	0	0	2
Stander	0	1	1	0	0	2
Intact (Intacto)	1	1	0	0	0	2
Imaginary Heroes	0	1	1	0	0	2
Deathtrap	1	1	0	0	0	2
Burden of Dreams	0	2	0	0	0	2
Beast Within, The	0	0	0	2	0	2
Android	1	1	0	0	0	2
Victory (a.k.a. Escape to Victory)	2	0	0	0	0	2
Last Seduction, The	0	1	1	0	0	2
Elling	1	1	0	0	0	2
Boogeyman	0	0	1	1	0	2
Extreme Ops	0	0	0	2	0	2
Nobody Knows (Dare mo shiranai)	1	1	0	0	0	2
Employee of the Month	0	0	1	1	0	2
Thief	1	1	0	0	0	2
Scanners	0	1	1	0	0	2
Colonel Chabert, Le	1	1	0	0	0	2
Boys Life	0	1	0	1	0	2
Steamboy (Suchîmubôi)	0	0	2	0	0	2
Bride & Prejudice	0	1	1	0	0	2
HyperNormalisation	1	1	0	0	0	2
My Dinner with André	2	0	0	0	0	2
Happy Birthday to Me	0	0	0	2	0	2
Faces of Death	0	0	0	2	0	2
Banana Joe	0	0	2	0	0	2
Absence of Malice	0	1	1	0	0	2
Staying Alive	0	0	1	1	0	2
Tully	0	1	0	1	0	2
Real Women Have Curves	1	1	0	0	0	2
Grey Zone, The	0	1	1	0	0	2
Bad Company	0	1	1	0	0	2
Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie)	0	0	0	0	2	2
Comedian	0	0	2	0	0	2
Tuck Everlasting	0	1	1	0	0	2
Whiplash	2	0	0	0	0	2
Flirting	1	1	0	0	0	2
Welcome to Collinwood	0	0	1	1	0	2
Heaven	0	2	0	0	0	2
Sword of Doom, The (Dai-bosatsu tôge)	1	1	0	0	0	2
Trials of Henry Kissinger, The	0	2	0	0	0	2
Four Feathers, The	0	1	0	1	0	2
A Silent Voice	1	0	1	0	0	2
Ballistic: Ecks vs. Sever	0	0	1	1	0	2
Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko)	1	1	0	0	0	2
Lavender Hill Mob, The	1	1	0	0	0	2
Suburban Commando	0	0	1	0	1	2
Hills Have Eyes, The	0	2	0	0	0	2
Wild Parrots of Telegraph Hill, The	2	0	0	0	0	2
Last House on the Left, The	0	1	1	0	0	2
Swimfan	0	1	0	0	1	2
Miss Sloane	1	1	0	0	0	2
Swarm, The	0	0	1	1	0	2
Care Bears Movie II: A New Generation	0	0	0	1	1	2
Care Bears Movie, The	0	0	0	1	1	2
Undisputed	0	0	2	0	0	2
Brothers (Brødre)	1	1	0	0	0	2
Serving Sara	0	1	1	0	0	2
Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo)	1	0	0	0	1	2
Principal, The	0	1	1	0	0	2
Secret Ballot (Raye makhfi)	0	1	1	0	0	2
The Founder	1	1	0	0	0	2
Mutant Aliens	1	0	1	0	0	2
Robin and Marian	0	1	1	0	0	2
Who Is Cletis Tout?	0	0	2	0	0	2
Assassin's Creed	0	1	0	1	0	2
Mysterious Skin	0	1	0	0	1	2
Mrs. Parker and the Vicious Circle	0	2	0	0	0	2
1776	0	1	1	0	0	2
Crocodile Hunter: Collision Course, The	0	0	1	1	0	2
Mo' Money	0	0	1	1	0	2
Divorce - Italian Style (Divorzio all'italiana)	1	1	0	0	0	2
Sunshine State	0	1	1	0	0	2
